,Код заявки,life_satage_number,data_create_begin,data_state_last,actions_count,last_action_manager,difference_day
278,6755,010,20.02.2017 16:25:03,20.02.2017 13:25:03,1,2017-02-20 13:25:03,0
279,6755,060,20.02.2017 16:25:03,22.02.2017 11:14:56,1,2017-02-22 11:14:56,2
280,6756,010,20.02.2017 16:32:32,20.02.2017 13:32:32,1,2017-02-20 13:32:32,0
281,6756,040,20.02.2017 16:32:32,28.02.2017 12:21:13,2,2017-02-28 12:21:13,8
282,6756,050,20.02.2017 16:32:32,28.03.2017 07:43:09,10,2017-03-28 07:43:09,36
283,6756,060,20.02.2017 16:32:32,12.05.2017 11:08:44,1,2017-05-12 11:08:44,81
284,6757,010,21.02.2017 12:37:53,21.02.2017 09:37:53,1,2017-02-21 09:37:53,0
285,6757,060,21.02.2017 12:37:53,22.02.2017 07:22:54,1,2017-02-22 07:22:54,1
286,6758,010,27.02.2017 13:20:29,27.02.2017 10:20:29,1,2017-02-27 10:20:29,0
287,6758,020,27.02.2017 13:20:29,27.02.2017 13:38:29,1,2017-02-27 13:38:29,0
288,6758,040,27.02.2017 13:20:29,15.03.2017 14:22:04,4,2017-03-15 14:22:04,16
289,6758,050,27.02.2017 13:20:29,24.04.2017 13:19:34,12,2017-04-24 13:19:34,56
290,6758,060,27.02.2017 13:20:29,13.12.2017 07:49:07,30,2017-12-13 07:49:07,289
291,6759,010,28.02.2017 13:46:44,28.02.2017 10:46:44,2,2017-02-28 10:46:44,0
292,6759,020,28.02.2017 13:46:44,15.03.2017 08:23:09,1,2017-03-15 08:23:09,15
293,6759,040,28.02.2017 13:46:44,17.03.2017 11:09:12,1,2017-03-17 11:09:12,17
294,6759,050,28.02.2017 13:46:44,17.04.2017 11:25:37,8,2017-04-17 11:25:37,48
295,6759,060,28.02.2017 13:46:44,20.04.2017 13:22:07,1,2017-04-20 13:22:07,51
296,6760,010,28.02.2017 14:52:55,28.02.2017 11:52:55,1,2017-02-28 11:52:55,0
297,6760,020,28.02.2017 14:52:55,28.09.2017 12:18:03,7,2017-09-28 12:18:03,212
298,6760,040,28.02.2017 14:52:55,13.03.2019 11:58:41,16,2019-03-13 11:58:41,13
299,6760,050,28.02.2017 14:52:55,13.03.2019 12:49:51,56,2019-03-13 12:49:51,13
300,6760,060,28.02.2017 14:52:55,31.07.2019 08:04:01,2,2019-07-31 08:04:01,153
301,6761,010,01.03.2017 14:19:37,01.03.2017 11:19:37,1,2017-03-01 11:19:37,0
302,6761,060,01.03.2017 14:19:37,07.03.2017 07:11:30,1,2017-03-07 07:11:30,6
303,6762,010,01.03.2017 14:29:54,01.03.2017 11:29:54,3,2017-03-01 11:29:54,0
304,6762,020,01.03.2017 14:29:54,25.07.2017 10:05:27,22,2017-07-25 10:05:27,146
305,6762,050,01.03.2017 14:29:54,24.10.2017 12:05:42,16,2017-10-24 12:05:42,237
306,6762,060,01.03.2017 14:29:54,21.11.2017 09:47:24,1,2017-11-21 09:47:24,265
307,6763,010,03.03.2017 11:51:54,03.03.2017 08:51:54,2,2017-03-03 08:51:54,0
308,6763,060,03.03.2017 11:51:54,14.03.2017 09:07:02,1,2017-03-14 09:07:02,11
309,6764,010,03.03.2017 13:55:52,03.03.2017 10:55:52,1,2017-03-03 10:55:52,0
310,6764,020,03.03.2017 13:55:52,14.06.2017 14:10:13,4,2017-06-14 14:10:13,103
311,6764,040,03.03.2017 13:55:52,14.03.2017 09:18:38,6,2017-03-14 09:18:38,11
312,6764,050,03.03.2017 13:55:52,17.05.2017 06:45:11,6,2017-05-17 06:45:11,75
313,6764,060,03.03.2017 13:55:52,21.06.2017 13:55:52,1,2017-06-21 13:55:52,110
314,6765,010,03.03.2017 14:43:42,03.03.2017 11:43:42,2,2017-03-03 11:43:42,0
315,6765,060,03.03.2017 14:43:42,14.03.2017 09:05:11,1,2017-03-14 09:05:11,11
316,6766,010,03.03.2017 16:33:14,03.03.2017 13:33:14,1,2017-03-03 13:33:14,0
317,6766,060,03.03.2017 16:33:14,09.03.2017 08:19:15,1,2017-03-09 08:19:15,6
318,6767,010,07.03.2017 10:54:11,07.03.2017 07:54:11,1,2017-03-07 07:54:11,0
319,6767,020,07.03.2017 10:54:11,24.04.2017 07:33:39,4,2017-04-24 07:33:39,48
320,6767,040,07.03.2017 10:54:11,17.03.2017 12:38:49,5,2017-03-17 12:38:49,10
321,6767,050,07.03.2017 10:54:11,04.04.2017 07:40:39,7,2017-04-04 07:40:39,28
322,6767,060,07.03.2017 10:54:11,28.04.2017 11:26:36,1,2017-04-28 11:26:36,52
323,6768,010,07.03.2017 11:26:11,07.03.2017 08:26:11,1,2017-03-07 08:26:11,0
324,6768,020,07.03.2017 11:26:11,07.03.2017 08:37:23,1,2017-03-07 08:37:23,0
325,6768,040,07.03.2017 11:26:11,12.09.2017 15:37:51,8,2017-09-12 15:37:51,189
326,6768,050,07.03.2017 11:26:11,24.08.2017 14:58:56,27,2017-08-24 14:58:56,170
327,6768,080,07.03.2017 11:26:11,18.09.2017 05:08:53,1,2017-09-18 05:08:53,195
328,6769,010,07.03.2017 14:15:28,07.03.2017 11:15:28,1,2017-03-07 11:15:28,0
329,6769,020,07.03.2017 14:15:28,26.04.2017 13:59:50,8,2017-04-26 13:59:50,50
330,6769,040,07.03.2017 14:15:28,10.03.2017 13:55:49,2,2017-03-10 13:55:49,3
331,6769,050,07.03.2017 14:15:28,28.06.2017 07:32:28,29,2017-06-28 07:32:28,113
332,6769,060,07.03.2017 14:15:28,23.11.2017 08:39:09,1,2017-11-23 08:39:09,261
333,6770,010,10.03.2017 10:39:33,10.03.2017 07:39:33,1,2017-03-10 07:39:33,0
334,6770,020,10.03.2017 10:39:33,15.03.2017 06:43:15,1,2017-03-15 06:43:15,5
335,6770,060,10.03.2017 10:39:33,15.03.2017 13:34:49,1,2017-03-15 13:34:49,5
336,6771,010,10.03.2017 15:10:14,10.03.2017 12:10:14,1,2017-03-10 12:10:14,0
337,6771,060,10.03.2017 15:10:14,10.03.2017 13:11:05,1,2017-03-10 13:11:05,0
338,6772,010,10.03.2017 15:14:14,10.03.2017 12:14:14,1,2017-03-10 12:14:14,0
339,6772,060,10.03.2017 15:14:14,10.03.2017 13:09:50,1,2017-03-10 13:09:50,0
340,6773,010,10.03.2017 15:18:53,10.03.2017 12:18:53,1,2017-03-10 12:18:53,0
341,6773,060,10.03.2017 15:18:53,10.03.2017 13:09:28,1,2017-03-10 13:09:28,0
342,6774,010,10.03.2017 17:28:02,10.03.2017 14:28:02,1,2017-03-10 14:28:02,0
343,6774,060,10.03.2017 17:28:02,10.03.2017 14:44:15,1,2017-03-10 14:44:15,0
344,6775,010,13.03.2017 13:10:24,13.03.2017 10:10:24,1,2017-03-13 10:10:24,0
345,6775,020,13.03.2017 13:10:24,06.11.2018 13:40:45,9,2018-11-06 13:40:45,238
346,6775,040,13.03.2017 13:10:24,15.09.2017 11:59:16,24,2017-09-15 11:59:16,186
347,6775,050,13.03.2017 13:10:24,09.11.2018 11:11:26,69,2018-11-09 11:11:26,241
348,6775,060,13.03.2017 13:10:24,03.12.2018 07:54:38,16,2018-12-03 07:54:38,265
349,6776,010,13.03.2017 13:33:15,13.03.2017 10:33:15,1,2017-03-13 10:33:15,0
350,6776,040,13.03.2017 13:33:15,23.03.2017 11:57:38,3,2017-03-23 11:57:38,10
351,6776,050,13.03.2017 13:33:15,27.03.2017 09:32:31,4,2017-03-27 09:32:31,14
352,6776,060,13.03.2017 13:33:15,20.04.2017 13:30:51,1,2017-04-20 13:30:51,38
353,6777,010,14.03.2017 10:24:27,14.03.2017 07:24:27,1,2017-03-14 07:24:27,0
354,6777,040,14.03.2017 10:24:27,14.03.2017 10:12:17,2,2017-03-14 10:12:17,0
355,6777,060,14.03.2017 10:24:27,29.03.2017 11:16:42,1,2017-03-29 11:16:42,15
356,6778,010,15.03.2017 14:12:32,15.03.2017 11:12:32,1,2017-03-15 11:12:32,0
357,6778,020,15.03.2017 14:12:32,15.03.2017 11:46:37,1,2017-03-15 11:46:37,0
358,6778,040,15.03.2017 14:12:32,29.03.2017 13:33:02,3,2017-03-29 13:33:02,14
359,6778,050,15.03.2017 14:12:32,03.04.2017 11:11:17,4,2017-04-03 11:11:17,19
360,6778,060,15.03.2017 14:12:32,05.05.2017 06:59:47,1,2017-05-05 06:59:47,51
361,6779,010,15.03.2017 14:21:18,15.03.2017 11:21:18,1,2017-03-15 11:21:18,0
362,6779,060,15.03.2017 14:21:18,15.03.2017 14:54:59,1,2017-03-15 14:54:59,0
363,6780,010,16.03.2017 11:28:33,16.03.2017 08:28:33,1,2017-03-16 08:28:33,0
364,6780,020,16.03.2017 11:28:33,20.03.2017 08:48:34,1,2017-03-20 08:48:34,4
365,6780,040,16.03.2017 11:28:33,21.03.2017 14:04:29,1,2017-03-21 14:04:29,5
366,6780,050,16.03.2017 11:28:33,19.02.2018 10:18:11,55,2018-02-19 10:18:11,-25
367,6780,060,16.03.2017 11:28:33,20.06.2018 08:14:04,1,2018-06-20 08:14:04,96
368,6781,010,20.03.2017 11:48:18,20.03.2017 08:48:18,1,2017-03-20 08:48:18,0
369,6781,020,20.03.2017 11:48:18,20.03.2017 10:16:14,1,2017-03-20 10:16:14,0
370,6781,040,20.03.2017 11:48:18,24.03.2017 14:45:45,4,2017-03-24 14:45:45,4
371,6781,050,20.03.2017 11:48:18,25.04.2017 09:50:26,8,2017-04-25 09:50:26,36
372,6781,060,20.03.2017 11:48:18,25.05.2017 13:42:07,1,2017-05-25 13:42:07,66
373,6782,010,21.03.2017 14:29:09,21.03.2017 11:29:09,1,2017-03-21 11:29:09,0
374,6782,020,21.03.2017 14:29:09,13.09.2017 13:49:37,7,2017-09-13 13:49:37,176
375,6782,040,21.03.2017 14:29:09,24.03.2017 12:08:28,2,2017-03-24 12:08:28,3
376,6782,050,21.03.2017 14:29:09,20.04.2017 15:36:17,7,2017-04-20 15:36:17,30
377,6782,060,21.03.2017 14:29:09,10.10.2017 11:36:57,16,2017-10-10 11:36:57,203
378,6783,010,21.03.2017 15:27:53,21.03.2017 12:27:53,1,2017-03-21 12:27:53,0
379,6783,040,21.03.2017 15:27:53,31.03.2017 11:34:17,2,2017-03-31 11:34:17,10
380,6783,050,21.03.2017 15:27:53,22.05.2018 09:59:58,65,2018-05-22 09:59:58,62
381,6783,060,21.03.2017 15:27:53,23.08.2018 10:06:05,1,2018-08-23 10:06:05,155
382,6784,010,22.03.2017 11:26:54,22.03.2017 08:26:54,1,2017-03-22 08:26:54,0
383,6784,020,22.03.2017 11:26:54,28.03.2017 09:41:21,1,2017-03-28 09:41:21,6
384,6784,060,22.03.2017 11:26:54,03.04.2017 15:58:08,1,2017-04-03 15:58:08,12
385,6785,010,24.03.2017 16:15:23,24.03.2017 13:15:23,1,2017-03-24 13:15:23,0
386,6785,060,24.03.2017 16:15:23,28.03.2017 18:05:49,1,2017-03-28 18:05:49,4
387,6786,010,24.03.2017 16:25:06,24.03.2017 13:25:06,1,2017-03-24 13:25:06,0
388,6786,060,24.03.2017 16:25:06,24.03.2017 13:39:32,1,2017-03-24 13:39:32,0
389,6787,010,24.03.2017 16:34:32,24.03.2017 13:34:32,1,2017-03-24 13:34:32,0
390,6787,060,24.03.2017 16:34:32,24.03.2017 13:40:36,1,2017-03-24 13:40:36,0
391,6788,010,27.03.2017 10:56:18,27.03.2017 07:56:18,1,2017-03-27 07:56:18,0
392,6788,060,27.03.2017 10:56:18,27.03.2017 11:13:58,2,2017-03-27 11:13:58,0
393,6789,010,27.03.2017 11:03:50,27.03.2017 08:03:50,1,2017-03-27 08:03:50,0
394,6789,060,27.03.2017 11:03:50,27.03.2017 11:13:20,2,2017-03-27 11:13:20,0
395,6790,010,27.03.2017 13:28:52,27.03.2017 10:28:52,1,2017-03-27 10:28:52,0
396,6790,060,27.03.2017 13:28:52,27.03.2017 10:45:02,1,2017-03-27 10:45:02,0
397,6791,010,29.03.2017 15:34:33,29.03.2017 12:34:33,1,2017-03-29 12:34:33,0
398,6791,020,29.03.2017 15:34:33,30.03.2017 09:42:48,1,2017-03-30 09:42:48,1
399,6791,040,29.03.2017 15:34:33,10.04.2017 08:43:50,8,2017-04-10 08:43:50,12
400,6791,050,29.03.2017 15:34:33,22.06.2017 14:25:56,7,2017-06-22 14:25:56,85
401,6791,060,29.03.2017 15:34:33,05.07.2017 13:20:37,1,2017-07-05 13:20:37,98
402,6792,010,30.03.2017 09:19:19,30.03.2017 06:19:19,1,2017-03-30 06:19:19,0
403,6792,050,30.03.2017 09:19:19,17.04.2017 11:16:41,6,2017-04-17 11:16:41,18
404,6792,060,30.03.2017 09:19:19,10.05.2017 07:59:52,1,2017-05-10 07:59:52,41
405,6793,010,30.03.2017 10:19:25,30.03.2017 07:19:25,1,2017-03-30 07:19:25,0
406,6793,040,30.03.2017 10:19:25,18.04.2017 08:25:12,5,2017-04-18 08:25:12,19
407,6793,050,30.03.2017 10:19:25,19.04.2017 07:01:28,4,2017-04-19 07:01:28,20
408,6793,060,30.03.2017 10:19:25,17.05.2017 10:47:14,1,2017-05-17 10:47:14,48
409,6794,010,30.03.2017 11:29:02,25.05.2017 09:39:29,12,2017-05-25 09:39:29,56
410,6794,020,30.03.2017 11:29:02,08.06.2017 07:52:11,1,2017-06-08 07:52:11,70
411,6794,040,30.03.2017 11:29:02,20.05.2019 12:55:59,9,2019-05-20 12:55:59,51
412,6794,050,30.03.2017 11:29:02,14.05.2019 11:18:02,43,2019-05-14 11:18:02,45
413,6794,060,30.03.2017 11:29:02,06.02.2018 07:33:48,4,2018-02-06 07:33:48,-52
414,6794,080,30.03.2017 11:29:02,22.05.2019 14:29:19,1,2019-05-22 14:29:19,53
415,6795,010,30.03.2017 14:18:09,30.03.2017 11:18:09,1,2017-03-30 11:18:09,0
416,6795,040,30.03.2017 14:18:09,03.04.2017 09:10:07,1,2017-04-03 09:10:07,4
417,6795,050,30.03.2017 14:18:09,01.06.2017 15:25:53,20,2017-06-01 15:25:53,63
418,6795,060,30.03.2017 14:18:09,08.12.2017 06:49:16,16,2017-12-08 06:49:16,253
419,6796,010,31.03.2017 10:40:55,31.03.2017 07:40:55,1,2017-03-31 07:40:55,0
420,6796,020,31.03.2017 10:40:55,31.03.2017 10:19:24,2,2017-03-31 10:19:24,0
421,6796,060,31.03.2017 10:40:55,11.04.2017 15:31:18,1,2017-04-11 15:31:18,11
422,6797,010,03.04.2017 12:45:35,03.04.2017 09:45:35,1,2017-04-03 09:45:35,0
423,6797,060,03.04.2017 12:45:35,04.04.2017 09:36:53,1,2017-04-04 09:36:53,1
424,6798,010,04.04.2017 11:44:29,04.04.2017 08:44:29,1,2017-04-04 08:44:29,0
425,6798,060,04.04.2017 11:44:29,04.04.2017 13:21:39,1,2017-04-04 13:21:39,0
426,6799,010,05.04.2017 12:44:05,05.04.2017 09:44:05,1,2017-04-05 09:44:05,0
427,6799,060,05.04.2017 12:44:05,05.04.2017 12:10:45,1,2017-04-05 12:10:45,0
428,6800,010,05.04.2017 15:07:24,05.04.2017 12:07:24,1,2017-04-05 12:07:24,0
429,6800,020,05.04.2017 15:07:24,02.10.2017 08:49:42,2,2017-10-02 08:49:42,180
430,6800,040,05.04.2017 15:07:24,06.04.2017 14:12:29,2,2017-04-06 14:12:29,1
431,6800,050,05.04.2017 15:07:24,18.08.2017 14:38:56,25,2017-08-18 14:38:56,135
432,6800,060,05.04.2017 15:07:24,17.10.2017 14:40:52,1,2017-10-17 14:40:52,195
433,6801,010,06.04.2017 14:36:16,06.04.2017 11:36:16,1,2017-04-06 11:36:16,0
434,6801,060,06.04.2017 14:36:16,06.04.2017 12:00:31,1,2017-04-06 12:00:31,0
435,6802,010,06.04.2017 14:42:51,06.04.2017 11:42:51,1,2017-04-06 11:42:51,0
436,6802,020,06.04.2017 14:42:51,06.04.2017 11:55:57,1,2017-04-06 11:55:57,0
437,6802,060,06.04.2017 14:42:51,13.04.2017 16:06:45,1,2017-04-13 16:06:45,7
438,6803,010,10.04.2017 16:36:29,29.06.2017 10:57:12,6,2017-06-29 10:57:12,80
439,6803,020,10.04.2017 16:36:29,06.06.2017 09:10:21,11,2017-06-06 09:10:21,57
440,6803,060,10.04.2017 16:36:29,03.08.2017 07:32:49,1,2017-08-03 07:32:49,115
441,6804,010,11.04.2017 15:41:43,11.04.2017 12:41:43,1,2017-04-11 12:41:43,0
442,6804,020,11.04.2017 15:41:43,11.04.2017 14:29:16,1,2017-04-11 14:29:16,0
443,6804,040,11.04.2017 15:41:43,21.04.2017 07:26:09,4,2017-04-21 07:26:09,10
444,6804,060,11.04.2017 15:41:43,12.05.2017 07:11:51,1,2017-05-12 07:11:51,31
445,6805,010,12.04.2017 10:01:37,12.04.2017 07:01:37,1,2017-04-12 07:01:37,0
446,6805,040,12.04.2017 10:01:37,17.04.2017 15:13:53,1,2017-04-17 15:13:53,5
447,6805,050,12.04.2017 10:01:37,06.07.2017 10:33:23,31,2017-07-06 10:33:23,85
448,6805,060,12.04.2017 10:01:37,21.11.2017 10:01:09,1,2017-11-21 10:01:09,223
449,6806,010,12.04.2017 10:47:24,12.04.2017 07:47:24,1,2017-04-12 07:47:24,0
450,6806,020,12.04.2017 10:47:24,12.04.2017 07:52:56,2,2017-04-12 07:52:56,0
451,6806,040,12.04.2017 10:47:24,05.05.2017 07:01:49,5,2017-05-05 07:01:49,23
452,6806,050,12.04.2017 10:47:24,16.05.2017 12:08:28,5,2017-05-16 12:08:28,34
453,6806,060,12.04.2017 10:47:24,19.06.2017 14:10:39,1,2017-06-19 14:10:39,68
454,6807,010,13.04.2017 09:47:40,13.04.2017 06:47:40,1,2017-04-13 06:47:40,0
455,6807,040,13.04.2017 09:47:40,13.04.2017 11:50:56,1,2017-04-13 11:50:56,0
456,6807,060,13.04.2017 09:47:40,20.04.2017 15:23:58,1,2017-04-20 15:23:58,7
457,6808,010,14.04.2017 13:34:55,18.04.2017 06:31:22,4,2017-04-18 06:31:22,4
458,6808,060,14.04.2017 13:34:55,11.05.2017 09:47:01,1,2017-05-11 09:47:01,27
459,6809,010,14.04.2017 17:06:10,14.04.2017 14:06:10,1,2017-04-14 14:06:10,0
460,6809,060,14.04.2017 17:06:10,14.04.2017 14:12:31,1,2017-04-14 14:12:31,0
461,6810,010,14.04.2017 17:16:50,14.04.2017 14:16:50,1,2017-04-14 14:16:50,0
462,6810,020,14.04.2017 17:16:50,14.04.2017 14:22:31,1,2017-04-14 14:22:31,0
463,6810,060,14.04.2017 17:16:50,17.04.2017 14:43:47,1,2017-04-17 14:43:47,3
464,6811,010,17.04.2017 09:56:24,17.04.2017 06:56:24,1,2017-04-17 06:56:24,0
465,6811,060,17.04.2017 09:56:24,21.04.2017 13:58:49,1,2017-04-21 13:58:49,4
466,6812,010,17.04.2017 12:00:18,17.04.2017 09:00:18,1,2017-04-17 09:00:18,0
467,6812,060,17.04.2017 12:00:18,21.04.2017 06:31:58,1,2017-04-21 06:31:58,4
468,6813,010,17.04.2017 16:05:51,17.04.2017 13:05:51,1,2017-04-17 13:05:51,0
469,6813,040,17.04.2017 16:05:51,27.04.2017 11:53:48,3,2017-04-27 11:53:48,10
470,6813,050,17.04.2017 16:05:51,20.12.2017 12:04:37,38,2017-12-20 12:04:37,247
471,6813,060,17.04.2017 16:05:51,07.02.2018 10:17:43,1,2018-02-07 10:17:43,-69
472,6814,010,18.04.2017 17:49:02,18.04.2017 14:49:02,1,2017-04-18 14:49:02,0
473,6814,060,18.04.2017 17:49:02,19.04.2017 11:28:13,1,2017-04-19 11:28:13,1
474,6815,010,19.04.2017 10:50:59,19.04.2017 07:50:59,2,2017-04-19 07:50:59,0
475,6815,020,19.04.2017 10:50:59,21.03.2018 09:00:27,39,2018-03-21 09:00:27,-29
476,6815,040,19.04.2017 10:50:59,28.02.2018 12:43:45,20,2018-02-28 12:43:45,-50
477,6815,050,19.04.2017 10:50:59,20.12.2018 07:37:13,38,2018-12-20 07:37:13,245
478,6815,060,19.04.2017 10:50:59,25.01.2019 13:06:49,2,2019-01-25 13:06:49,-84
479,6816,010,19.04.2017 14:31:21,19.04.2017 11:31:21,1,2017-04-19 11:31:21,0
480,6816,060,19.04.2017 14:31:21,19.04.2017 12:11:53,1,2017-04-19 12:11:53,0
481,6817,010,19.04.2017 15:26:25,19.04.2017 12:26:25,1,2017-04-19 12:26:25,0
482,6817,020,19.04.2017 15:26:25,17.05.2017 06:18:54,1,2017-05-17 06:18:54,28
483,6817,040,19.04.2017 15:26:25,21.04.2017 09:07:47,1,2017-04-21 09:07:47,2
484,6817,050,19.04.2017 15:26:25,19.06.2017 13:15:08,10,2017-06-19 13:15:08,61
485,6817,060,19.04.2017 15:26:25,29.06.2017 09:46:29,1,2017-06-29 09:46:29,71
486,6818,010,19.04.2017 15:45:48,19.04.2017 12:45:48,1,2017-04-19 12:45:48,0
487,6818,060,19.04.2017 15:45:48,20.04.2017 10:51:26,1,2017-04-20 10:51:26,1
488,6819,010,19.04.2017 16:21:28,19.04.2017 13:21:28,1,2017-04-19 13:21:28,0
489,6819,020,19.04.2017 16:21:28,19.04.2017 14:02:05,1,2017-04-19 14:02:05,0
490,6819,040,19.04.2017 16:21:28,24.04.2017 12:51:45,4,2017-04-24 12:51:45,5
491,6819,050,19.04.2017 16:21:28,31.05.2017 07:36:40,6,2017-05-31 07:36:40,42
492,6819,060,19.04.2017 16:21:28,22.06.2017 12:29:52,1,2017-06-22 12:29:52,64
493,6820,010,20.04.2017 12:07:02,20.04.2017 09:07:02,1,2017-04-20 09:07:02,0
494,6820,040,20.04.2017 12:07:02,25.04.2017 09:45:51,2,2017-04-25 09:45:51,5
495,6820,050,20.04.2017 12:07:02,12.05.2017 10:07:41,3,2017-05-12 10:07:41,22
496,6820,060,20.04.2017 12:07:02,16.05.2017 11:09:48,1,2017-05-16 11:09:48,26
497,6821,010,20.04.2017 12:14:12,20.04.2017 09:14:12,1,2017-04-20 09:14:12,0
498,6821,060,20.04.2017 12:14:12,24.04.2017 07:30:40,1,2017-04-24 07:30:40,4
499,6822,010,21.04.2017 11:50:07,21.04.2017 08:50:07,1,2017-04-21 08:50:07,0
500,6822,060,21.04.2017 11:50:07,27.04.2017 09:48:53,1,2017-04-27 09:48:53,6
501,6823,010,21.04.2017 11:58:28,21.04.2017 08:58:28,1,2017-04-21 08:58:28,0
502,6823,060,21.04.2017 11:58:28,21.04.2017 14:43:39,1,2017-04-21 14:43:39,0
503,6824,010,21.04.2017 16:34:32,21.04.2017 13:34:32,1,2017-04-21 13:34:32,0
504,6824,060,21.04.2017 16:34:32,21.04.2017 14:06:34,1,2017-04-21 14:06:34,0
505,6825,010,24.04.2017 11:41:01,24.04.2017 08:41:01,1,2017-04-24 08:41:01,0
506,6825,060,24.04.2017 11:41:01,28.04.2017 10:40:23,1,2017-04-28 10:40:23,4
507,6826,010,24.04.2017 12:08:50,24.04.2017 09:08:50,1,2017-04-24 09:08:50,0
508,6826,060,24.04.2017 12:08:50,24.04.2017 09:24:53,1,2017-04-24 09:24:53,0
509,6827,010,24.04.2017 16:16:42,24.04.2017 13:16:42,1,2017-04-24 13:16:42,0
510,6827,020,24.04.2017 16:16:42,26.04.2017 13:14:44,3,2017-04-26 13:14:44,2
511,6827,060,24.04.2017 16:16:42,03.05.2017 08:09:55,1,2017-05-03 08:09:55,9
512,6828,010,25.04.2017 11:45:42,27.04.2017 07:00:51,8,2017-04-27 07:00:51,2
513,6828,060,25.04.2017 11:45:42,13.06.2017 08:46:33,1,2017-06-13 08:46:33,49
514,6829,010,25.04.2017 16:13:46,25.04.2017 13:13:46,1,2017-04-25 13:13:46,0
515,6829,060,25.04.2017 16:13:46,27.04.2017 11:48:47,1,2017-04-27 11:48:47,2
516,6830,010,27.04.2017 13:57:27,16.05.2017 08:15:30,3,2017-05-16 08:15:30,19
517,6830,040,27.04.2017 13:57:27,12.05.2017 10:58:23,1,2017-05-12 10:58:23,15
518,6830,050,27.04.2017 13:57:27,02.06.2017 11:04:59,4,2017-06-02 11:04:59,36
519,6830,060,27.04.2017 13:57:27,06.06.2017 09:43:14,1,2017-06-06 09:43:14,40
520,6831,010,27.04.2017 14:09:42,27.04.2017 11:09:42,1,2017-04-27 11:09:42,0
521,6831,020,27.04.2017 14:09:42,27.04.2017 13:19:32,1,2017-04-27 13:19:32,0
522,6831,060,27.04.2017 14:09:42,04.05.2017 14:32:22,1,2017-05-04 14:32:22,7
523,6832,010,28.04.2017 13:06:56,28.04.2017 10:06:56,1,2017-04-28 10:06:56,0
524,6832,020,28.04.2017 13:06:56,23.05.2017 11:46:46,9,2017-05-23 11:46:46,25
525,6832,060,28.04.2017 13:06:56,22.06.2017 14:29:03,1,2017-06-22 14:29:03,55
526,6833,010,28.04.2017 14:37:25,28.04.2017 11:37:25,1,2017-04-28 11:37:25,0
527,6833,020,28.04.2017 14:37:25,11.08.2017 13:48:09,16,2017-08-11 13:48:09,105
528,6833,060,28.04.2017 14:37:25,23.08.2017 07:06:01,1,2017-08-23 07:06:01,117
529,6834,010,02.05.2017 13:00:06,02.05.2017 10:00:06,1,2017-05-02 10:00:06,0
530,6834,020,02.05.2017 13:00:06,02.05.2017 12:08:41,1,2017-05-02 12:08:41,0
531,6834,040,02.05.2017 13:00:06,04.05.2017 14:23:30,2,2017-05-04 14:23:30,2
532,6834,050,02.05.2017 13:00:06,04.04.2018 07:49:36,39,2018-04-04 07:49:36,-28
533,6834,060,02.05.2017 13:00:06,06.06.2018 09:24:40,1,2018-06-06 09:24:40,35
534,6835,010,02.05.2017 14:38:44,02.05.2017 11:38:44,1,2017-05-02 11:38:44,0
535,6835,060,02.05.2017 14:38:44,02.05.2017 12:06:49,1,2017-05-02 12:06:49,0
536,6836,010,03.05.2017 09:58:21,03.05.2017 06:58:21,1,2017-05-03 06:58:21,0
537,6836,020,03.05.2017 09:58:21,03.05.2017 07:05:36,1,2017-05-03 07:05:36,0
538,6836,040,03.05.2017 09:58:21,22.05.2017 12:06:15,7,2017-05-22 12:06:15,19
539,6836,050,03.05.2017 09:58:21,16.05.2017 06:20:30,2,2017-05-16 06:20:30,13
540,6836,080,03.05.2017 09:58:21,25.05.2017 09:11:43,1,2017-05-25 09:11:43,22
541,6837,010,03.05.2017 10:07:00,03.05.2017 07:07:00,1,2017-05-03 07:07:00,0
542,6837,060,03.05.2017 10:07:00,05.05.2017 07:19:01,1,2017-05-05 07:19:01,2
543,6838,010,03.05.2017 17:07:12,03.05.2017 14:07:12,1,2017-05-03 14:07:12,0
544,6838,060,03.05.2017 17:07:12,03.05.2017 14:12:58,1,2017-05-03 14:12:58,0
545,6839,010,04.05.2017 10:12:24,04.05.2017 07:12:24,1,2017-05-04 07:12:24,0
546,6839,060,04.05.2017 10:12:24,04.05.2017 07:56:46,1,2017-05-04 07:56:46,0
547,6840,010,04.05.2017 15:25:23,04.05.2017 12:25:23,1,2017-05-04 12:25:23,0
548,6840,060,04.05.2017 15:25:23,04.05.2017 12:46:11,1,2017-05-04 12:46:11,0
549,6841,010,04.05.2017 17:00:40,04.05.2017 14:00:40,1,2017-05-04 14:00:40,0
550,6841,060,04.05.2017 17:00:40,10.05.2017 13:57:21,1,2017-05-10 13:57:21,6
551,6842,010,04.05.2017 17:41:52,04.05.2017 14:41:52,1,2017-05-04 14:41:52,0
552,6842,020,04.05.2017 17:41:52,05.05.2017 08:38:35,1,2017-05-05 08:38:35,1
553,6842,040,04.05.2017 17:41:52,12.07.2017 13:14:05,15,2017-07-12 13:14:05,69
554,6842,050,04.05.2017 17:41:52,15.06.2017 09:38:27,7,2017-06-15 09:38:27,42
555,6842,080,04.05.2017 17:41:52,13.07.2017 12:42:19,1,2017-07-13 12:42:19,70
